HSC-ID,AKR_ID,specz,clss,Y,sum_y,y_pred,S11-L18,Z-N4,S9-L18,S9-L15,Ym-N4,I-N4,S11-L15,R-L18,I-L18,R-N4,fuzzy_dist,fuzzy_err
7.967172065024003e+16,46053,0.412,GAL,0,,,0.22500000000000145,1.0539999999999985,-0.09100000000000108,-0.5150000000000006,0.9029999999999988,1.3149999999999975,-0.19899999999999807,3.9079999999999977,3.5619999999999976,1.6609999999999978,0.8262538827328532,0.2732644125071727
7.966637771093262e+16,47084,0.087,GAL,0,,,-0.5789999999999935,-1.1069999999999975,-0.7409999999999926,-1.0109999999999992,-1.295,-0.8299999999999983,-0.8490000000000002,-1.0069999999999943,-1.4719999999999942,-0.3649999999999984,0.5597486044356448,0.5199409228959982
7.96715960961862e+16,45856,0.616,GAL,0,,,0.0,0.3449999999999989,0.14199999999999946,0.1980000000000004,0.14399999999999835,0.6589999999999989,0.05600000000000094,3.3880000000000017,2.7420000000000013,1.3049999999999995,0.915458639938608,0.37370754248585614
7.96663734159513e+16,47161,0.279,GAL,0,,,-0.3589999999999982,0.6660000000000004,-0.6039999999999992,-0.6950000000000003,0.4600000000000009,0.9689999999999976,-0.4499999999999993,2.9800000000000004,2.41,1.538999999999998,0.9189701709781422,0.5465288102432968
,133550,,,1,0.0,0.0,-0.07699999999999818,0.5649999999999977,-0.1689999999999987,-0.3620000000000001,0.23499999999999946,0.9669999999999987,-0.2699999999999996,3.837,3.084,1.7199999999999989,0.8401463522951473,1.0
,133652,,,1,0.0,0.0,0.7919999999999998,0.37999999999999895,0.5150000000000006,0.29800000000000004,0.245000000000001,0.5599999999999987,0.5749999999999993,3.743999999999998,3.3189999999999973,0.9849999999999994,0.7787619516371532,1.0
7.921805613967202e+16,133205,0.365,GAL,0,,,0.4869999999999983,0.8949999999999996,0.8529999999999979,0.3870000000000005,0.9789999999999992,1.5219999999999985,0.0210000000000008,4.5909999999999975,3.8819999999999983,2.230999999999998,0.7478694119127465,0.6986706100639497
8.009805198894235e+16,44996,0.391,GAL,0,,,-0.4619999999999997,0.15600000000000236,-0.6449999999999996,-0.6749999999999936,0.054999999999999716,0.4880000000000031,-0.4919999999999938,2.279,1.836000000000002,0.9310000000000008,0.9290237431126429,0.34564255028593005
7.967157462135238e+16,45889,0.33,GAL,0,,,-0.018000000000000682,-0.37999999999999895,-0.29199999999999804,-0.4650000000000034,-0.5449999999999982,-0.03200000000000003,-0.19100000000000605,1.9660000000000009,1.5339999999999991,0.4000000000000021,0.8806080435200171,0.3515509696964406
7.967160898107723e+16,133144,0.118,GAL,0,,,-0.2660000000000018,-0.6969999999999992,-0.7290000000000011,-0.6120000000000001,-0.8709999999999987,-0.3990000000000009,-0.1490000000000009,1.7349999999999994,1.3139999999999965,0.022000000000002014,0.8228268965878733,0.8685376681161349
7.966621450217176e+16,47246,0.471,GAL,0,,,-0.5700000000000003,-0.2330000000000041,-0.13899999999999935,0.2440000000000033,-0.4840000000000018,0.11899999999999622,-0.1869999999999976,2.0,1.6139999999999972,0.504999999999999,0.8818645230201796,0.2422452106019911
