RA,DEC,AKR_ID,HSC_ID,Gm,Gme,Rm,Rme,Im,Ime,Zm,Zme,Ym,Yme,N2m,N2me,N3m,N3me,N4m,N4me,S7m,S7me,S9m,S9me,S11m,S11me,L15m,L15me,L18m,L18me,L24m,L24me,sum_y,y_pred
269.561554,67.39781190000001,86184,80093245920547991,24.379,0.009000000000000001,23.234,0.01,22.327,0.006999999999999999,22.0,0.011,21.647,0.013,20.287,0.116,19.885,0.081,19.638,0.076,,,,,,,,,,,,,11,1
269.2617188,67.0534058,67575,80093379064517293,22.68,0.003,22.093000000000004,0.004,21.463,0.005,21.015,0.006999999999999999,20.799,0.009000000000000001,20.327,0.099,20.03,0.066,20.03,0.079,,,,,,,,,,,,,12,1
269.2449341,67.14825440000001,46087,80093379064522516,21.509,0.001,21.131,0.001,21.061,0.002,21.041,0.003,20.842,0.004,19.451,0.07,19.123,0.037000000000000005,18.684,0.025,18.261,0.061,17.355,0.065,17.774,0.071,17.461,0.086,17.561,0.08800000000000001,,,21,1
269.2784424,67.145256,130340,80093379064522541,22.058000000000003,0.002,21.394,0.002,20.739,0.003,20.535,0.005,20.368,0.006,19.811,0.078,19.651,0.059,19.593,0.067,,,,,,,17.521,0.108,,,,,15,1
270.93969730000003,67.32409670000001,131501,80092833603681493,22.588,0.004,22.283,0.006,21.95,0.012,21.652,0.019,21.152,0.017,20.302,0.106,20.158,0.085,20.056,0.07400000000000001,,,,,,,,,,,,,21,1
270.8725586,67.28826140000001,125899,80092833603684884,23.169,0.003,22.375,0.005,21.804,0.005,21.412,0.006999999999999999,21.28,0.01,20.217,0.112,20.194000000000006,0.065,19.782,0.077,,,,,,,,,,,,,17,1
270.46868900000004,66.9597244,47746,80092962452698926,26.574,0.054000000000000006,25.001,0.039,23.926,0.027000000000000003,23.061,0.024,22.676,0.026,20.106,0.108,19.803,0.065,19.646,0.057,,,,,,,18.023,0.104,18.579,0.147,,,20,1
270.2967224,66.983345,92964,80092962452706459,21.9,0.001,21.393,0.002,21.038,0.003,20.903,0.006,20.798,0.009000000000000001,19.863,0.065,19.597,0.052000000000000005,19.674,0.051,,,,,,,,,,,,,15,1
269.5059814,67.6230927,96314,80093254510467941,21.809,0.002,21.536,0.004,21.102,0.005,20.744,0.009000000000000001,20.611,0.011,19.81,0.08199999999999999,19.684,0.055,19.733,0.048,,,,,,,,,,,,,21,1
269.64898680000005,67.68948359999999,94200,80093254510475321,21.842,0.001,21.472,0.003,21.387,0.003,21.292,0.008,21.166,0.009000000000000001,20.382,0.113,20.425,0.086,20.129,0.078,,,,,,,,,,,,,21,1
269.75836180000005,67.7063293,130569,80093254510476634,23.986,0.016,23.136,0.017,22.583,0.019,21.942,0.024,21.675,0.03,19.899,0.07200000000000001,19.378,0.041,19.187,0.039,,,,,,,16.97,0.085,,,,,11,1
267.1724548,66.99732970000001,132014,80093924525373731,18.768,0.001,18.888,0.001,18.532,0.001,18.515,0.001,18.468,0.001,18.541,0.027000000000000003,18.324,0.021,17.941,0.015,16.764,0.026,15.821,0.021,16.245,0.024,,,16.042,0.026,15.672,0.05,21,1
268.2977905,67.223114,132479,80093658237384902,20.989,0.001,20.89,0.001,20.783,0.002,20.611,0.003,20.496,0.004,19.799,0.077,19.131,0.037000000000000005,19.091,0.036000000000000004,18.195,0.067,17.362000000000002,0.053,17.377,0.068,17.037,0.061,16.922,0.053,16.682000000000002,0.114,21,1
268.2680054,67.2372742,37732,80093658237388449,21.915,0.001,21.096,0.002,20.805,0.003,20.677,0.005,20.389,0.006,20.076,0.094,20.031,0.078,19.96,0.076,,,,,18.226,0.13,,,,,,,20,1
268.1332397,67.2870941,35978,80093658237394184,21.118,0.001,20.667,0.001,20.353,0.002,20.315,0.002,20.308,0.004,19.818,0.059,19.381,0.039,19.123,0.033,18.779,0.08900000000000001,17.178,0.079,18.505,0.133,,,18.479,0.135,,,21,1
268.2700195,67.30490879999999,73371,80093658237396617,22.09800000000001,0.001,21.869,0.002,21.554,0.005,21.53,0.006999999999999999,21.378,0.01,20.631,0.121,20.233,0.07200000000000001,19.651,0.059,,,,,,,,,,,,,21,1
267.9228821,67.31240079999999,37049,80093658237397640,24.162,0.015,22.914,0.013,21.831,0.012,21.235,0.013,21.012,0.016,19.601,0.054000000000000006,19.261,0.04,19.061,0.043,,,,,,,17.115,0.086,17.320999999999998,0.07400000000000001,,,12,1
267.957489,67.36106109999999,13906,80093658237401447,25.477,0.03,23.927,0.024,22.808000000000003,0.021,22.161,0.017,21.937,0.023,20.357,0.112,19.915,0.07400000000000001,19.502,0.052000000000000005,,,,,,,,,,,,,12,1
269.9642029,66.9621277,89379,80093099891652723,22.732,0.002,22.181,0.003,21.28,0.002,21.099,0.004,20.944000000000006,0.006,20.382,0.107,20.294,0.08800000000000001,20.068,0.091,,,,,,,,,,,,,20,1
269.8894653,67.0074005,40786,80093099891656884,21.178,0.001,21.001,0.001,20.845,0.001,20.653,0.002,20.482,0.003,20.051,0.092,19.639,0.048,19.483,0.05,18.974,0.13,18.1,0.112,18.528,0.14400000000000002,,,,,,,21,1
269.865387,67.0076447,90610,80093099891657625,24.592,0.006999999999999999,24.025,0.014,23.432,0.014,22.971,0.02,22.469,0.019,20.56,0.125,20.279,0.092,20.129,0.083,,,,,,,,,,,,,21,1
270.6894226,67.06902310000001,122167,80092966747661441,21.517,0.001,21.704,0.002,21.374,0.002,21.128,0.004,20.853,0.004,20.347,0.108,20.193,0.076,19.708,0.071,,,17.852,0.111,,,,,,,,,21,1
270.6686096,67.1290588,40378,80092966747671455,25.332,0.013,24.054,0.015,22.919,0.009000000000000001,22.495,0.015,22.314,0.015,20.357,0.117,20.108,0.081,19.665,0.048,,,18.114,0.107,,,,,,,,,18,1
